Level,Damage,Level,Health,Level,HPregen,Level,DefAbs,Level,Damage / Meter,Level,Lifesteal,,,,
2489,1127839.02,2489,136798630.440155,2489,51716737.2399976,2489,7030918.26935601,,,,,,,,
2490,1129503.756,2490,136948235.875999,2490,51790264.5599985,2490,7039531.77885904,,,,,,,,
2491,1131170.33,2491,137097931.951841,2491,51863859.2439994,2491,7048152.62610567,,,,,,,,
2492,1132838.671,2492,137247743.38768,2492,51937526.2520003,2492,7056780.9209119,,,,,,,,
2493,1134508.871,2493,137397637.223516,2493,52011255.5040012,2493,7065416.22104575,,,,,,,,
2494,1136180.885,2494,137547662.899349,2494,52085057.0439945,2494,7074058.73553922,,,,,,,,
2495,1137854.666,2495,137697770.97518,2495,52158925.7879954,2495,7082708.64077628,,,,,,,,
2496,1139530.307,2496,137847986.171007,2496,52232861.8959963,2496,7091365.87697295,,,,,,,,
2497,1141207.728,2497,137998308.486832,2497,52306865.2879973,2497,7100030.03369725,,,,,,,,
2498,1142886.973,2498,138148746.162653,2498,52380935.8839982,2498,7108701.69098114,,,,,,,,
2499,1144568.005,2499,138299282.718472,2499,52455073.7279991,2499,7117380.48460864,,,,,,,,
2500,1146250.983,2500,138449909.914288,2500,52529283.976,2500,7126066.54177976,,,,,,,,
2501,1147936.056,2501,138600635.990101,2501,52603561.5080009,2501,7134760.73470424,,,,,,,,
2502,1149623.3,2502,138751493.90591,2502,52677906.3239942,2502,7143462.65787442,,,,,,,,
2503,1151312.669,2503,138902434.221718,2503,52752318.3879951,2503,7152172.67289786,,,,,,,,
2504,1153004.29,2504,139053473.417522,2504,52826797.655996,2504,7160890.93057008,,,,,,,,
2505,1154698.134,2505,139204627.973324,2505,52901349.4439969,2505,7169617.28009872,,,,,,,,
2506,1156394.255,2506,139355897.889122,2506,52975963.2439979,2506,7178352.09530926,,,,,,,,
2507,1158092.623,2507,139507233.724918,2507,53050649.4839988,2507,7187095.17990835,,,,,,,,
2508,1159793.313,2508,139658701.400711,2508,53125402.9719997,2508,7195846.98601565,,,,,,,,
2509,1161496.257,2509,139810267.956501,2509,53200228.7840006,2509,7204607.41282135,,,,,,,,
2510,1163201.585,2510,139961949.872288,2510,53275116.8400015,2510,7213375.81501409,,,,,,,,
2511,1164909.187,2511,140113714.188072,2511,53350077.2199948,2511,7222153.56266983,,,,,,,,
2512,1166619.189,2512,140265610.343853,2512,53425110.0839957,2512,7230939.67873587,,,,,,,,
2513,1168331.466,2513,140417588.899632,2513,53500204.9959966,2513,7239735.12518268,,,,,,,,
2514,1170046.179,2514,140569666.335407,2514,53575367.1919976,2514,7248538.78254725,,,,,,,,
2515,1171763.233,2515,140721875.611179,2515,53650601.7119985,2515,7257351.53746494,,,,,,,,
2516,1173482.691,2516,140874167.286949,2516,53725903.5959994,2516,7266173.11948195,,,,,,,,
2517,1175204.494,2517,141026557.842716,2517,53801277.7680003,2517,7275003.82130924,,,,,,,,
2518,1176928.742,2518,141179080.23848,2518,53876714.2200012,2518,7283843.66633115,,,,,,,,
2519,1178655.398,2519,141331668.554241,2519,53952222.9599945,2519,7292691.93375257,,,,,,,,
2520,1180384.451,2520,141484388.709999,2520,54027804.0679954,2520,7301549.8884467,,,,,,,,
2521,1182115.949,2521,141637207.745754,2521,54103447.3759963,2521,7310416.92096792,,,,,,,,
2522,1183849.852,2522,141790125.661507,2522,54179163.1239973,2522,7319292.68886037,,,,,,,,
2523,1185586.198,2523,141943142.457256,2523,54254945.9679982,2523,7328178.06175391,,,,,,,,
2524,1187325.025,2524,142096274.613003,2524,54330796.2119991,2524,7337072.33874281,,,,,,,,
2525,1189066.308,2525,142249522.128746,2525,54406718.816,2525,7345976.25675624,,,,,,,,
2526,1190809.988,2526,142402852.044487,2526,54482708.6680009,2526,7354889.35713056,,,,,,,,
2527,1192556.192,2527,142556297.320225,2527,54558765.7679942,2527,7363811.51964127,,,,,,,,
2528,1194304.846,2528,142709857.955959,2528,54634895.3079951,2528,7372743.44434815,,,,,,,,
2529,1196055.973,2529,142863500.991692,2529,54711092.095996,2529,7381684.58179776,,,,,,,,
2530,1197809.59,2530,143017242.907421,2530,54787356.2039969,2530,7390635.18477006,,,,,,,,
2531,1199565.697,2531,143171133.143147,2531,54863692.5279979,2531,7399595.19792042,,,,,,,,
2532,1201324.309,2532,143325089.29887,2532,54940096.3239988,2532,7408564.87661297,,,,,,,,
2533,1203085.404,2533,143479160.81459,2533,55016567.2879997,2533,7417544.2387611,,,,,,,,
2534,1204848.999,2534,143633347.690308,2534,55093110.6200006,2534,7426532.74283028,,,,,,,,
2535,1206615.109,2535,143787616.966022,2535,55169726.3200015,2535,7435530.98571519,,,,,,,,
2536,1208383.734,2536,143942001.601734,2536,55246404.2199948,2536,7444538.87402776,,,,,,,,
2537,1210154.919,2537,144096485.117443,2537,55323154.4799957,2537,7453556.46997715,,,,,,,,
2538,1211928.628,2538,144251100.473148,2538,55399972.0679966,2538,7462583.42116223,,,,,,,,
2539,1213704.843,2539,144405781.748852,2539,55476861.9439976,2539,7471620.22726616,,,,,,,,
2540,1215483.574,2540,144560578.384552,2540,55553819.1399985,2540,7480667.01979518,,,,,,,,
2541,1217264.844,2541,144715506.860249,2541,55630843.5839994,2541,7489723.57605985,,,,,,,,
2542,1219048.701,2542,144870517.735943,2542,55707940.3960003,2542,7498789.56044185,,,,,,,,
2543,1220835.098,2543,145025627.491634,2543,55785104.5280012,2543,7507865.721904,,,,,,,,
2544,1222624.057,2544,145180852.607323,2544,55862341.0279945,2544,7516951.43408736,,,,,,,,
2545,1224415.565,2545,145336193.083008,2545,55939644.7679954,2545,7526047.18686927,,,,,,,,
2546,1226209.615,2546,145491615.958691,2546,56017020.9559963,2546,7535152.86988798,,,,,,,,
2547,1228006.256,2547,145647170.67437,2547,56094464.3839973,2547,7544268.26902516,,,,,,,,
2548,1229805.44,2548,145802807.790047,2548,56171975.0599982,2548,7553393.46046832,,,,,,,,
2549,1231607.242,2549,145958560.26572,2549,56249558.1039991,2549,7562528.93646155,,,,,,,,
2550,1233411.582,2550,146114411.621391,2550,56327208.468,2550,7571674.2813416,,,,,,,,
2551,1235218.541,2551,146270361.857059,2551,56404931.2720009,2551,7580829.50624676,,,,,,,,
2552,1237028.086,2552,146426427.452724,2552,56482721.2519942,2552,7589995.2236922,,,,,,,,
2553,1238840.217,2553,146582591.928387,2553,56560583.6639951,2553,7599170.54282333,,,,,,,,
2554,1240654.925,2554,146738888.244045,2554,56638513.331996,2554,7608356.0860307,,,,,,,,
2555,1242472.248,2555,146895266.959702,2555,56716515.3599969,2555,7617551.463896,,,,,,,,
2556,1244292.196,2556,147051744.555355,2556,56794584.7079979,2556,7626757.28142581,,,,,,,,
2557,1246114.766,2557,147208353.991005,2557,56872726.3519988,2557,7635973.22267719,,,,,,,,
2558,1247939.88,2558,147365045.826653,2558,56950935.3879997,2558,7645199.20251891,,,,,,,,
2559,1249767.647,2559,147521836.542297,2559,57029216.7200006,2559,7654435.50947632,,,,,,,,
2560,1251598.035,2560,147678759.097939,2560,57107560.1719939,2560,7663682.06462249,,,,,,,,
2561,1253431.058,2561,147835764.053577,2561,57185981.2639948,2561,7672938.51666681,,,,,,,,
2562,1255266.662,2562,147992884.369213,2562,57264469.5239957,2562,7682205.61022446,,,,,,,,
2563,1257104.948,2563,148150120.044846,2563,57343030.2239966,2563,7691482.75611933,,,,,,,,
2564,1258945.827,2564,148307438.120476,2564,57421658.1799976,2564,7700770.39156659,,,,,,,,
2565,1260789.378,2565,148464871.556103,2565,57500358.4879985,2565,7710068.22390027,,,,,,,,
2566,1262635.545,2566,148622420.351727,2566,57579126.0519994,2566,7719376.33585005,,,,,,,,
2567,1264484.372,2567,148780068.027348,2567,57657966.1280003,2567,7728694.79247178,,,,,,,,
2568,1266335.822,2568,148937814.582966,2568,57736873.3800012,2568,7738023.70389944,,,,,,,,
2569,1268189.932,2569,149095692.97858,2569,57815858.1119945,2569,7747363.11369904,,,,,,,,
2570,1270046.717,2570,149253653.774193,2570,57894905.1239954,2570,7756712.84522488,,,,,,,,
2571,1271906.104,2571,149411713.449802,2571,57974024.4239963,2571,7766073.11164298,,,,,,,,
2572,1273768.195,2572,149569888.485409,2572,58053216.0919973,2572,7775443.37209166,,,,,,,,
2573,1275632.917,2573,149728178.881012,2573,58132475.0799982,2573,7784824.78989933,,,,,,,,
2574,1277500.303,2574,149886568.156612,2574,58211806.4359991,2574,7794216.46322466,,,,,,,,
2575,1279370.394,2575,150045056.31221,2575,58291205.112,2575,7803618.43152782,,,,,,,,
2576,1281243.149,2576,150203659.827805,2576,58370676.1560009,2576,7813030.9771994,,,,,,,,
2577,1283118.581,2577,150362362.223396,2577,58450219.4879942,2577,7822454.46388233,,,,,,,,
2578,1284996.674,2578,150521179.978985,2578,58529830.2199951,2578,7831887.99651928,,,,,,,,
2579,1286877.428,2579,150680096.614571,2579,58609513.311996,2579,7841332.51115314,,,,,,,,
2580,1288760.908,2580,150839112.130154,2580,58689263.6519969,2580,7850787.69657454,,,,,,,,
2581,1290647.069,2581,150998243.005733,2581,58769086.3599979,2581,7860253.24777845,,,,,,,,
2582,1292535.927,2582,151157489.24131,2582,58848981.5079988,2582,7869729.44657579,,,,,,,,
2583,1294427.477,2583,151316817.876884,2583,58928949.0239997,2583,7879216.5880341,,,,,,,,
2584,1296321.677,2584,151476261.872456,2584,59008978.6680006,2584,7888714.03854835,,,,,,,,
2585,1298218.62,2585,151635821.228024,2585,59089085.9439939,2585,7898222.57134544,,,,,,,,
2586,1300118.242,2586,151795495.943588,2586,59169265.4359948,2586,7907741.64822033,,,,,,,,
2587,1302020.556,2587,151955253.059151,2587,59249507.2079957,2587,7917271.28308553,,,,,,,,
2588,1303925.621,2588,152115109.05471,2588,59329826.4599966,2588,7926811.79510702,,,,,,,,
2589,1305833.359,2589,152275113.370266,2589,59410212.8879976,2589,7936363.26179729,,,,,,,,
2590,1307743.797,2590,152435200.085819,2590,59490671.8279985,2590,7945925.47413098,,,,,,,,
2591,1309657.005,2591,152595385.68137,2591,59571203.1359994,2591,7955498.1392003,,,,,,,,
2592,1311572.853,2592,152755686.636917,2592,59651801.6920003,2592,7965081.99785245,,,,,,,,
2593,1313491.489,2593,152916086.472462,2593,59732472.6160012,2593,7974676.51014333,,,,,,,,
2594,1315412.809,2594,153076601.668003,2594,59813216.0519945,2594,7984282.14074049,,,,,,,,
2595,1317336.881,2595,153237232.223541,2595,59894026.5839954,2595,7993898.33967952,,,,,,,,
2596,1319263.696,2596,153397945.179077,2596,59974909.6359963,2596,8003525.53866858,,,,,,,,
2597,1321193.201,2597,153558773.49461,2597,60055865.0479973,2597,8013164.03955922,,,,,,,,
2598,1323125.466,2598,153719733.650139,2598,60136892.8279982,2598,8022812.88519136,,,,,,,,
2599,1325060.467,2599,153880759.725666,2599,60217987.8559991,2599,8032473.1414645,,,,,,,,
2600,1326998.192,2600,154041917.64119,2600,60299155.324,2600,8042144.04648383,,,,,,,,
2601,1328938.669,2601,154203174.43671,2601,60380395.2400009,2601,8051826.25332855,,,,,,,,
2602,1330881.862,2602,154364530.112228,2602,60461702.3159942,2602,8061519.05542256,,,,,,,,
2603,1332827.812,2603,154526001.147743,2603,60543081.8399951,2603,8071223.15536697,,,,,,,,
2604,1334776.522,2604,154687571.063255,2604,60624533.803996,2604,8080937.94430442,,,,,,,,
2605,1336728.006,2605,154849272.818764,2605,60706058.0559969,2605,8090664.39927662,,,,,,,,
2606,1338682.214,2606,155011056.97427,2606,60787649.7079979,2606,8100401.25306689,,,,,,,,
2607,1340639.188,2607,155172956.489773,2607,60869318.7679988,2607,8110149.50241966,,,,,,,,
2608,1342598.913,2608,155334971.365273,2608,60951055.1479997,2608,8119908.78908809,,,,,,,,
2609,1344561.385,2609,155497085.12077,2609,61032858.7760006,2609,8129679.46850341,,,,,,,,
2610,1346526.683,2610,155659297.756264,2610,61114739.8919939,2610,8139460.88974614,,,,,,,,
2611,1348494.675,2611,155821625.751755,2611,61196693.4479948,2611,8149253.47484202,,,,,,,,
2612,1350465.466,2612,155984052.627243,2612,61278714.2519957,2612,8159057.2718223,,,,,,,,
2613,1352439.025,2613,156146594.862728,2613,61360807.4959966,2613,8168872.60199945,,,,,,,,
2614,1354415.365,2614,156309252.45821,2614,61442967.9799976,2614,8178698.55889465,,,,,,,,
2615,1356394.469,2615,156471992.45369,2615,61525206.0319985,2615,8188536.20666835,,,,,,,,
2616,1358376.349,2616,156634847.809166,2616,61607516.3719994,2616,8198384.82020108,,,,,,,,
2617,1360360.997,2617,156797818.524639,2617,61689894.0400003,2617,8208244.51824597,,,,,,,,
2618,1362348.423,2618,156960904.600109,2618,61772344.1400012,2618,8218115.73193148,,,,,,,,
2619,1364338.663,2619,157124089.555576,2619,61854866.5359945,2619,8227997.97315414,,,,,,,,
2620,1366331.695,2620,157287373.391041,2620,61937461.4439954,2620,8237891.67188307,,,,,,,,
2621,1368327.484,2621,157450772.586502,2621,62020123.5279963,2621,8247796.73603075,,,,,,,,
2622,1370326.079,2622,157614287.14196,2622,62102858.0519973,2622,8257713.0908937,,,,,,,,
2623,1372327.485,2623,157777884.097416,2623,62185670.1359982,2623,8267640.71892229,,,,,,,,
2624,1374331.663,2624,157941612.892868,2624,62268549.4679991,2624,8277579.64313177,,,,,,,,
2625,1376338.643,2625,158105440.568317,2625,62351501.088,2625,8287529.72555652,,,,,,,,
2626,1378348.4,2626,158269367.123764,2626,62434525.2280009,2626,8297491.62490039,,,,,,,,
2627,1380361.002,2627,158433425.519207,2627,62517621.7279942,2627,8307464.32370918,,,,,,,,
2628,1382376.384,2628,158597566.314648,2628,62600785.4759951,2628,8317449.06634331,,,,,,,,
2629,1384394.588,2629,158761822.470085,2629,62684026.791996,2629,8327444.7967646,,,,,,,,
2630,1386415.585,2630,158926193.985519,2630,62767340.467997,2630,8337452.15428551,,,,,,,,
2631,1388439.386,2631,159090664.380951,2631,62850721.3919979,2631,8347470.85867518,,,,,,,,
2632,1390466.036,2632,159255233.65638,2632,62934174.7559988,2632,8357501.08996799,,,,,,,,
2633,1392495.453,2633,159419918.291805,2633,63017700.5599997,2633,8367542.64857918,,,,,,,,
2634,1394527.711,2634,159584718.287228,2634,63101298.5800006,2634,8377595.92919973,,,,,,,,
2635,1396562.802,2635,159749633.642647,2635,63184969.1919939,2635,8387660.50732618,,,,,,,,
2636,1398600.675,2636,159914631.398064,2636,63268712.0999948,2636,8397736.66568701,,,,,,,,
2637,1400641.436,2637,160079760.993477,2637,63352527.4399957,2637,8407824.19774122,,,,,,,,
2638,1402684.943,2638,160244972.988888,2638,63436415.1559966,2638,8417923.50281729,,,,,,,,
2639,1404731.329,2639,160410300.344296,2639,63520375.3039976,2639,8428034.42290899,,,,,,,,
2640,1406780.517,2640,160575759.5397,2640,63604407.7479985,2640,8438156.64779407,,,,,,,,
2641,1408832.548,2641,160741301.135101,2641,63688512.7119994,2641,8448290.56851978,,,,,,,,
2642,1410887.406,2642,160906958.0905,2642,63772684.9160003,2642,8458436.09282636,,,,,,,,
2643,1412945.139,2643,161072730.405895,2643,63856929.4880012,2643,8468593.23016106,,,,,,,,
2644,1415005.67,2644,161238601.601288,2644,63941251.6199945,2644,8478762.27368012,,,,,,,,
2645,1417069.021,2645,161404571.676678,2645,64025646.1199954,2645,8488942.44311758,,,,,,,,
2646,1419135.236,2646,161570690.072063,2646,64110107.8599963,2646,8499134.27542965,,,,,,,,
2647,1421204.292,2647,161736874.387447,2647,64194647.1679973,2647,8509338.32216083,,,,,,,,
2648,1423276.202,2648,161903174.062828,2648,64279253.7239982,2648,8519553.70515413,,,,,,,,
2649,1425350.964,2649,162069572.618206,2649,64363937.7599991,2649,8529780.66324081,,,,,,,,
2650,1427428.563,2650,162236119.49358,2650,64448694.316,2650,8540019.48511186,,,,,,,,
2651,1429509.008,2651,162402748.768951,2651,64533518.0400009,2651,8550270.12936101,,,,,,,,
2652,1431592.35,2652,162569476.92432,2652,64618414.2839942,2652,8560532.21156605,,,,,,,,
2653,1433678.502,2653,162736336.919685,2653,64703387.8639951,2653,8570806.36193668,,,,,,,,
2654,1435767.533,2654,162903279.315048,2654,64788433.955996,2654,8581091.80385071,,,,,,,,
2655,1437859.389,2655,163070337.070408,2655,64873552.4159969,2655,8591389.68013381,,,,,,,,
2656,1439954.114,2656,163237510.185764,2656,64958738.1239979,2656,8601698.64473182,,,,,,,,
2657,1442051.73,2657,163404782.181118,2657,65044001.4639988,2657,8612019.95028641,,,,,,,,
2658,1444152.218,2658,163572169.536469,2658,65129337.0999997,2658,8622352.99655936,,,,,,,,
2659,1446255.528,2659,163739672.251816,2659,65214740.0560006,2659,8632697.6126257,,,,,,,,
2660,1448361.735,2660,163907273.84716,2660,65300220.4919939,2660,8643054.48782987,,,,,,,,
2661,1450470.818,2661,164074990.802502,2661,65385773.3039948,2661,8653422.57291768,,,,,,,,
2662,1452582.738,2662,164242823.11784,2662,65471398.6279957,2662,8663802.98869333,,,,,,,,
2663,1454697.589,2663,164410754.313175,2663,65557101.3599966,2663,8674195.26907484,,,,,,,,
2664,1456815.264,2664,164578784.388508,2664,65642871.4199976,2664,8684599.28239696,,,,,,,,
2665,1458935.838,2665,164746946.303837,2665,65728718.9599985,2665,8695015.1069937,,,,,,,,
2666,1461059.279,2666,164915174.139164,2666,65814633.8199994,2666,8705442.98683729,,,,,,,,
2667,1463185.616,2667,165083550.294487,2667,65900621.0480003,2667,8715882.97592147,,,,,,,,
2668,1465314.84,2668,165252008.849808,2668,65986685.7640012,2668,8726334.53082403,,,,,,,,
2669,1467446.913,2669,165420615.725124,2669,66072822.9999945,2669,8736798.33475468,,,,,,,,
2670,1469581.922,2670,165589288.520439,2670,66159027.4759954,2670,8747274.12370718,,,,,,,,
2671,1471719.788,2671,165758076.675751,2671,66245314.4799963,2671,8757761.67822179,,,,,,,,
2672,1473860.528,2672,165926996.671059,2672,66331668.8119973,2672,8768261.344627,,,,,,,,
2673,1476004.188,2673,166096015.546364,2673,66418095.5839982,2673,8778773.18751656,,,,,,,,
2674,1478150.743,2674,166265133.301666,2674,66504594.7959991,2674,8789296.84134948,,,,,,,,
2675,1480300.182,2675,166434382.896965,2675,66591171.496,2675,8799832.52061674,,,,,,,,
2676,1482452.528,2676,166603714.892262,2676,66677815.3640009,2676,8810380.02341487,,,,,,,,
2677,1484607.773,2677,166773162.247555,2677,66764536.8719942,2677,8820940.18881332,,,,,,,,
2678,1486765.932,2678,166942741.442844,2678,66851330.7399951,2678,8831511.64591415,,,,,,,,
2679,1488926.953,2679,167112403.038132,2679,66938197.055996,2679,8842095.80404031,,,,,,,,
2680,1491090.892,2680,167282179.993416,2680,67025140.851997,2680,8852691.75919732,,,,,,,,
2681,1493257.696,2681,167452072.308697,2681,67112157.0159979,2681,8863300.04255117,,,,,,,,
2682,1495427.494,2682,167622063.503975,2682,67199240.4279988,2682,8873920.31490187,,,,,,,,
2683,1497600.149,2683,167792170.05925,2683,67286401.4799997,2683,8884552.65922092,,,,,,,,
2684,1499775.739,2684,167962375.494522,2684,67373634.8920006,2684,8895197.23832431,,,,,,,,
2685,1501954.226,2685,168132712.769791,2685,67460945.7919939,2685,8905854.01312454,,,,,,,,
2686,1504135.634,2686,168303132.445057,2686,67548324.0119948,2686,8916522.66048063,,,,,,,,
2687,1506319.934,2687,168473683.96032,2687,67635774.5999957,2687,8927203.69632105,,,,,,,,
2688,1508507.184,2688,168644350.835579,2688,67723302.7479966,2688,8937897.0663208,,,,,,,,
2689,1510697.324,2689,168815100.110836,2689,67810908.3839976,2689,8948602.28833892,,,,,,,,
2690,1512890.417,2690,168985964.74609,2690,67898581.1879985,2690,8959319.80542887,,,,,,,,
2691,1515086.394,2691,169156961.22134,2691,67986331.6319994,2691,8970049.70437815,,,,,,,,
2692,1517285.352,2692,169328040.096588,2692,68074149.3160003,2692,8980791.64217079,,,,,,,,
2693,1519487.232,2693,169499234.331833,2693,68162049.6880012,2693,8991545.91809775,,,,,,,,
2694,1521691.957,2694,169670543.927074,2694,68250017.2999945,2694,9002312.47650906,,,,,,,,
2695,1523899.712,2695,169841968.882313,2695,68338057.4319954,2695,9013091.39160469,,,,,,,,
2696,1526110.334,2696,170013476.237549,2696,68426174.8999963,2696,9023882.50851868,,,,,,,,
2697,1528323.897,2697,170185115.432781,2697,68514364.9599973,2697,9034685.94170449,,,,,,,,
2698,1530540.402,2698,170356886.46801,2698,68602632.3559982,2698,9045501.58847464,,,,,,,,
2699,1532759.872,2699,170528723.423237,2699,68690972.3439991,2699,9056329.69345062,,,,,,,,
2700,1534982.224,2700,170700675.738461,2700,68779379.5,2700,9067169.92456095,,,,,,,,
2701,1537207.544,2701,170872759.893681,2701,68867869.2640009,2701,9078022.6773181,,,,,,,,
2702,1539435.81,2702,171044959.408897,2702,68956431.4679942,2702,9088887.91395958,,,,,,,,
2703,1541667.025,2703,171217224.844112,2703,69045060.9919951,2703,9099765.2537069,,,,,,,,
2704,1543901.159,2704,171389671.559322,2704,69133773.123996,2704,9110654.97332606,,,,,,,,
2705,1546138.256,2705,171562167.714531,2705,69222552.5039969,2705,9121557.32589203,,,,,,,,
2706,1548378.305,2706,171734779.229736,2706,69311404.3239979,2706,9132471.68218886,,,,,,,,
2707,1550621.256,2707,171907522.584938,2707,69400338.8239988,2707,9143398.85743599,,,,,,,,
2708,1552867.195,2708,172080364.820137,2708,69489340.4919997,2708,9154338.40343896,,,,,,,,
2709,1555116.09,2709,172253305.935333,2709,69578419.8000006,2709,9165289.94323528,,,,,,,,
2710,1557367.943,2710,172426378.890526,2710,69667571.4759939,2710,9176254.4311694,,,,,,,,
2711,1559622.714,2711,172599550.725716,2711,69756800.5599948,2711,9187230.98312187,,,,,,,,
2712,1561880.479,2712,172772821.440903,2712,69846097.1159957,2712,9198220.22830865,,,,,,,,
2713,1564141.194,2713,172946207.516087,2713,69935476.1279967,2713,9209221.78926377,,,,,,,,
2714,1566404.883,2714,173119741.911266,2714,70024922.6119976,2714,9220236.0976192,,,,,,,,
2715,1568671.465,2715,173293342.226444,2715,70114446.4319985,2715,9231262.69789296,,,,,,,,
2716,1570941.104,2716,173467057.901619,2716,70204042.8439994,2716,9242302.08017604,,,,,,,,
2717,1573213.608,2717,173640905.41679,2717,70293716.6640003,2717,9253353.79926845,,,,,,,,
2718,1575489.175,2718,173814851.811958,2718,70383457.8120012,2718,9264417.54808821,,,,,,,,
2719,1577767.66,2719,173988880.607124,2719,70473281.5599945,2719,9275494.66093675,,,,,,,,
2720,1580049.103,2720,174163057.722286,2720,70563177.6759954,2720,9286584.38089461,,,,,,,,
2721,1582333.523,2721,174337333.717445,2721,70653146.2319963,2721,9297685.98416733,,,,,,,,
2722,1584620.944,2722,174511708.592602,2722,70743187.2279972,2722,9308800.25549936,,,,,,,,
2723,1586911.286,2723,174686215.307755,2723,70833310.8319982,2723,9319927.22072821,,,,,,,,
2724,1589204.66,2724,174860804.422905,2724,70923501.8359991,2724,9331066.97856637,,,,,,,,
2725,1591500.961,2725,175035508.898052,2725,71013770.248,2725,9342219.27925135,,,,,,,,
2726,1593800.265,2726,175210361.693195,2726,71104110.9480009,2726,9353384.28045815,,,,,,,,
2727,1596102.556,2727,175385296.888336,2727,71194529.3599942,2727,9364562.12329925,,,,,,,,
2728,1598407.795,2728,175560330.963474,2728,71285020.2199951,2728,9375751.91901771,,,,,,,,
2729,1600716.046,2729,175735480.398609,2729,71375583.367996,2729,9386954.93831495,,,,,,,,
2730,1603027.312,2730,175910761.67374,2730,71466229.1159969,2730,9398170.05160204,,,,,,,,
2731,1605341.469,2731,176086125.348869,2731,71556942.1919979,2731,9409398.25098593,,,,,,,,
2732,1607658.665,2732,176261604.383995,2732,71647732.8279988,2732,9420638.82957914,,,,,,,,
2733,1609978.879,2733,176437231.739117,2733,71738600.9439997,2733,9431892.41145666,,,,,,,,
2734,1612302.053,2734,176612925.014236,2734,71829541.5080006,2734,9443158.82701848,,,,,,,,
2735,1614628.223,2735,176788733.649353,2735,71920554.4399939,2735,9454437.81921462,,,,,,,,
2736,1616957.396,2736,176964690.604465,2736,72011639.8119948,2736,9465729.76964507,,,,,,,,
2737,1619289.508,2737,177140713.479576,2737,72102807.7839957,2737,9477034.31525983,,,,,,,,
2738,1621624.67,2738,177316868.194683,2738,72194048.2039967,2738,9488351.30930192,,,,,,,,
2739,1623962.823,2739,177493138.269787,2739,72285360.9839976,2739,9499680.84420333,,,,,,,,
2740,1626303.97,2740,177669490.744888,2740,72376751.4039985,2740,9511024.10287101,,,,,,,,
2741,1628648.084,2741,177845991.539986,2741,72468214.0399994,2741,9522379.37139103,,,,,,,,
2742,1630995.207,2742,178022591.21508,2742,72559754.3880003,2742,9533747.67499535,,,,,,,,
2743,1633345.362,2743,178199289.770172,2743,72651367.0240012,2743,9545128.72615898,,,,,,,,
2744,1635698.537,2744,178376103.685261,2744,72743057.1479945,2744,9556522.71303192,,,,,,,,
2745,1638054.648,2745,178553032.960346,2745,72834824.8319954,2745,9567929.36001417,,,,,,,,
2746,1640413.808,2746,178730077.595428,2746,72926665.0359963,2746,9579349.12158071,,,,,,,,
2747,1642775.992,2747,178907221.110508,2747,73018577.5279973,2747,9590781.83740656,,,,,,,,
2748,1645141.156,2748,179084463.505585,2748,73110567.5799982,2748,9602226.57633475,,,,,,,,
2749,1647509.33,2749,179261854.220657,2749,73202635.1999991,2749,9613685.05890421,,,,,,,,
2750,1649880.544,2750,179439327.335728,2750,73294775.18,2750,9625155.64672601,,,,,,,,
2751,1652254.765,2751,179616915.810795,2751,73386992.7200009,2751,9636639.3955071,,,,,,,,
2752,1654632.006,2752,179794636.125858,2752,73479282.5559942,2752,9648136.64015445,,,,,,,,
2753,1657012.214,2753,179972438.840919,2753,73571650.0239951,2753,9659646.22987915,,,,,,,,
2754,1659395.48,2754,180150356.915977,2754,73664089.859996,2754,9671168.78711315,,,,,,,,
2755,1661781.755,2755,180328406.831032,2755,73756612.3759969,2755,9682704.29993144,,,,,,,,
2756,1664171.055,2756,180506555.626083,2756,73849202.1399979,2756,9694252.75375904,,,,,,,,
2757,1666563.361,2757,180684803.301132,2757,73941869.4639988,2757,9705814.29964592,,,,,,,,
2758,1668958.719,2758,180863182.816177,2758,74034614.2759997,2758,9717388.74149212,,,,,,,,
2759,1671357.08,2759,181041677.691219,2759,74127436.6480006,2759,9728975.62911564,,,,,,,,
2760,1673758.489,2760,181220254.966259,2760,74220331.3879939,2760,9740576.18353042,,,,,,,,
2761,1676162.893,2761,181398964.081295,2761,74313298.5679948,2761,9752189.28442253,,,,,,,,
2762,1678570.333,2762,181577788.556328,2762,74406348.4279957,2762,9763815.79505591,,,,,,,,
2763,1680980.819,2763,181756711.911358,2763,74499470.5759967,2763,9775454.73424163,,,,,,,,
2764,1683394.358,2764,181935750.626385,2764,74592665.2439976,2764,9787107.50451859,,,,,,,,
2765,1685810.881,2765,182114904.701408,2765,74685942.5199985,2765,9798772.71262288,,,,,,,,
2766,1688230.45,2766,182294157.656429,2766,74779287.1159994,2766,9810450.99953647,,,,,,,,
2767,1690653.043,2767,182473542.451447,2767,74872714.3200003,2767,9822142.34405936,,,,,,,,
2768,1693078.711,2768,182653042.606461,2768,74966213.9640012,2768,9833847.3964485,,,,,,,,
2769,1695507.434,2769,182832625.161472,2769,75059791.0879945,2769,9845564.92376497,,,,,,,,
2770,1697939.16,2770,183012323.076481,2770,75153440.6599954,2770,9857295.05320876,,,,,,,,
2771,1700373.91,2771,183192152.831486,2771,75247167.7919963,2771,9869038.85474381,,,,,,,,
2772,1702811.688,2772,183372081.466488,2772,75340972.3319973,2772,9880795.74171315,,,,,,,,
2773,1705252.559,2773,183552125.461487,2773,75434854.4399982,2773,9892565.95129178,,,,,,,,
